ReliefFsa,MutualSVM,MutualFsa,GiniSVM,MrmrSVM,Chi2Fsa,ReliefBoostedDT,SVM,TscoreSVM,FisherSVM,Chi2SVM,GiniFsa,TscoreBoostedDT,MrmrBoostedDT,Fsa,BoostedDT,FisherBoostedDT,GiniBoostedDT,FisherFsa,TscoreFsa,MrmrFsa,MutualBoostedDT,Chi2BoostedDT,ReliefLogist,GiniLogist,Chi2Logist,FisherLogist,TscoreLogist,MrmrLogist,MutualLogist,MrmrNaiveB,FisherNaiveB,TscoreNaiveB,Chi2NaiveB,GiniNaiveB,MutualNaiveB,LogisticReg,ReliefNaiveB,NaiveBayes,ReliefSVM
0.810685648829979,0.810129275077729,0.807151039109802,0.80391098019964,0.803174603174603,0.80225822287678,0.801898216331206,0.801505481917853,0.801194567173949,0.800212731140566,0.799623629520537,0.799067255768287,0.795041728031419,0.793994436262478,0.793225331369661,0.792636229749632,0.791196203567338,0.789919816723941,0.789543446244477,0.787759777450499,0.787105220094911,0.781754213712977,0.781197839960727,0.780363279332352,0.770577646866307,0.768892161675667,0.764621174930453,0.764162984781542,0.762788414334806,0.756701030927835,0.740860742922599,0.731222385861561,0.72906234658812,0.726787759777451,0.724873179512355,0.723825887743414,0.717427589592538,0.713336606120111,0.659949271804942,0.472950417280314
0.000816139720485341,0.000853625161239439,0.0012932009756937,0.000911010187617069,0.000624033232392997,0.000968457083225338,0.000836814482050468,0.000856081703464565,0.00101241745752142,0.000811061712146241,0.00156800127529445,0.00184275389047812,0.000625455855229984,0.00104590440039104,0.00132495511618148,0.000712379344771765,0.00118819488347297,0.000996855843516391,0.00116775688633451,0.000877892723818869,0.00139970093189262,0.00133619873768965,0.000803296136914679,0.00126822722364371,0.000983348750712634,0.00130049618750612,0.00124446854185534,0.00175880481810756,0.00112663165647148,0.0017225770660001,0.00102132860368846,0.000775133876027897,0.000810099210756852,0.000884815664935875,0.000499498510417203,0.000807558653135309,0.00151057885492485,0.000947103682354437,0.000489877030204375,0.00632310356175171
