MrmrBoostedDT,TscoreBoostedDT,FisherBoostedDT,MutualBoostedDT,GiniBoostedDT,Chi2BoostedDT,Chi2Fsa,GiniFsa,MutualFsa,TscoreFsa,FisherFsa,MrmrFsa,ReliefBoostedDT,ReliefFsa,Fsa,TscoreSVM,FisherSVM,GiniSVM,MrmrSVM,Chi2SVM,MutualSVM,MutualLogist,BoostedDT,FisherLogist,Chi2Logist,GiniLogist,MrmrLogist,TscoreLogist,ReliefLogist,SVM,LogisticReg,MutualNaiveB,MrmrNaiveB,TscoreNaiveB,FisherNaiveB,GiniNaiveB,Chi2NaiveB,ReliefNaiveB,NaiveBayes,ReliefSVM
0.997776104956234,0.99777321282795,0.99777321282795,0.997734017492677,0.997722157434374,0.997721889212795,0.99765165014573,0.997650892128236,0.997647206997053,0.997622588921242,0.997622588921242,0.997617189504333,0.997504909620963,0.997390040816284,0.997316862973715,0.99726307871716,0.997253702623867,0.99720997084544,0.997200851311912,0.997170052478097,0.997122623906672,0.996988793002877,0.996981259475186,0.996936198250686,0.996892314868761,0.996855311953308,0.996843090378961,0.996826274052436,0.9967429620991,0.996306320699684,0.996186472303171,0.958259259475216,0.958244862973762,0.958187825072887,0.958187825072887,0.957945556851317,0.957905486880467,0.947405848396502,0.932609329446062,0.891370950437315
2.33909116590799e-06,1.71477677538058e-06,1.71477677538058e-06,2.56920382667502e-06,1.29971299783025e-06,1.96619109875255e-06,7.94164215719286e-07,7.53495068819007e-07,1.02203744983167e-06,6.71010078505421e-07,6.71010078505421e-07,6.71240380472299e-07,2.42262688387622e-06,7.54096249223164e-07,6.91443706634397e-07,1.08776102248112e-06,1.81310063311445e-06,9.26852485389466e-07,1.52288957969192e-06,1.73305706148007e-06,2.74963318162071e-06,2.01845401974815e-06,2.41923752737016e-06,1.72189775189944e-06,1.11785002589419e-06,1.22086224665235e-06,1.46544990414088e-06,1.58704813404175e-06,1.04514979867448e-06,1.66449082131935e-06,4.52888265545509e-07,3.55241447375272e-06,5.29383458280957e-06,4.73554118214616e-06,4.73554118214616e-06,5.18546586723333e-06,5.16117430668536e-06,9.86702384881965e-06,2.17881205879295e-05,6.506106456389e-05
