CorrelationRidge,Fsa,ReliefFsa,CorrelationFsa,ReliefRidge,MutualInfoFsa,MutualInfoRidge,ReliefBoostedTree,CorrelationBoostedTree,BoostedRegTree,MutualInfoBoostedTree,Ridge
0.285820413881293,0.284437747146491,0.281483659711887,0.274749339581964,0.248164650725382,0.222740395565479,0.0762558015583435,0.0745510707833076,0.0660781340582395,0.0361525506531033,0.00815960788668173,0
0.00458991345977599,0.00485963491427042,0.00607097381006312,0.00436956409506373,0.00523421028151808,0.00488268055633803,0.00525423753459225,0.00636971367014305,0.00637990294469335,0.00489268739174072,0.00187194243141911,0
