MutualSVM,Fsa,ReliefLogist,ReliefFsa,FisherSVM,GiniFsa,MutualFsa,SVM,GiniSVM,FisherFsa,Chi2Fsa,Chi2SVM,MutualLogist,FisherLogist,TscoreSVM,MrmrFsa,MrmrSVM,TscoreFsa,TscoreLogist,Chi2Logist,GiniLogist,MrmrLogist,ReliefBoostedDT,ReliefNaiveB,ReliefSVM,FisherBoostedDT,LogisticReg,MutualBoostedDT,TscoreBoostedDT,GiniBoostedDT,MrmrBoostedDT,FisherNaiveB,Chi2BoostedDT,MutualNaiveB,BoostedDT,MrmrNaiveB,TscoreNaiveB,Chi2NaiveB,GiniNaiveB,NaiveBayes
0.963866641832744,0.962655988079717,0.961631588750233,0.959396535667722,0.958744645185323,0.955950828832185,0.955485192773328,0.95483330229093,0.953808902961445,0.952877630843733,0.952598249208419,0.952411994784876,0.95194635872602,0.951573849878935,0.949431924008195,0.949245669584653,0.948593779102254,0.948128143043397,0.947755634196312,0.944961817843174,0.944868690631403,0.944496181784317,0.939467312348668,0.939281057925126,0.937884149748556,0.935742223877817,0.930806481653939,0.928478301359657,0.92652262991246,0.924939467312348,0.92428757682995,0.92354255913578,0.920422797541441,0.910318495064257,0.90719873346992,0.894021233004284,0.893602160551313,0.883311603650587,0.882054386291674,0.700642577761222
0.00135324106398853,0.000569643909126466,0.000932184682476304,0.00100221360241848,0.000995540048798389,0.00140401160836786,0.000468512293146845,0.000768854020882723,0.00110329951311816,0.00128492791092051,0.00105645093464077,0.000896247731208125,0.00155272996834513,0.000768854020882721,0.000817333620113923,0.000766372839677779,0.00106408532338264,0.000736916316841106,0.000777169527538679,0.00169592628892734,0.000886767600363714,0.000634306092004331,0.00274500024368118,0.000683316658487929,0.00134202311549123,0.00119288110109997,0.00227894129933004,0.00151854533690042,0.00239527312102915,0.00193701791196569,0.0016264909326682,0.00152593508582753,0.00235205728756543,0.00122425149856698,0.00201099355042112,0.0010504337976868,0.00135453791435276,0.00126830719249469,0.00143090587930941,0.00333793946812624
