Fsa,ReliefFsa,CorrelationFsa,MutualInfoFsa,MutualInfoRidge,CorrelationRidge,CorrelationBoostedTree,MutualInfoBoostedTree,ReliefRidge,ReliefBoostedTree,BoostedRegTree,Ridge
0.347331836431544,0.347233587502701,0.342695527816054,0.34044194758521,0.2949303039774,0.292512180037017,0.285510613600205,0.284004248109978,0.283064005830026,0.2738484403896,0.227166845950208,0.215347622843823
0.000106578640210796,0.00014709711307243,0.00010089111709006,0.000113175836762552,0.000114453325992184,8.7827172524203e-05,0.000350215876575709,0.000517083269749743,0.000130108701638428,0.000323612497701275,0.000324451304131941,0.000282486391689216
