ReliefFsa,Fsa,MutualInfoFsa,CorrelationFsa,CorrelationRidge,ReliefRidge,MutualInfoRidge,Ridge,MutualInfoBoostedTree,ReliefBoostedTree,CorrelationBoostedTree,BoostedRegTree
0.763150845830724,0.76071166914611,0.760571827722261,0.758996233541234,0.723828045589784,0.71723473079173,0.707831640260679,0.707335221992137,0.519793793564091,0.515739241803737,0.49324594045371,0.252002523977389
0.000581597617381001,0.000465112127172927,0.000648231474553457,0.000617843334659555,0.000772615244393591,0.000537636902937273,0.000867907701446486,0.000351612175395483,0.00201693904570274,0.00272905294202877,0.00181269813259345,0.00433777183996029
