MutualInfoRidge,ReliefRidge,CorrelationRidge,Ridge,MutualInfoFsa,Fsa,ReliefFsa,CorrelationFsa,CorrelationBoostedTree,ReliefBoostedTree,MutualInfoBoostedTree,BoostedRegTree
0.349024488731727,0.348200895629036,0.347797276077018,0.346780280989681,0.342569485667753,0.342406927062294,0.342395533459808,0.341852499758362,0.298127523868253,0.254643343402785,0.251716690897596,0.215594609010326
1.87956956135845e-06,9.00767921019802e-07,9.65575822725191e-07,1.12043910381652e-06,1.90032442265984e-06,2.43601418539192e-06,2.61922427349274e-06,1.19070835069558e-06,1.95132492093514e-05,2.28025634908476e-05,0.00027191913830595,0.000291366952082403
