MutualLogist,Chi2BoostedDT,Chi2Logist,GiniLogist,GiniBoostedDT,MutualBoostedDT,BoostedDT,FisherLogist,MutualSVM,TscoreLogist,MrmrLogist,MrmrSVM,TscoreBoostedDT,FisherBoostedDT,MrmrBoostedDT,SVM,TscoreSVM,MutualFsa,Chi2Fsa,GiniFsa,TscoreFsa,MrmrFsa,FisherFsa,Chi2SVM,GiniSVM,LogisticReg,Fsa,FisherSVM,ReliefBoostedDT,ReliefFsa,ReliefLogist,MutualNaiveB,MrmrNaiveB,Chi2NaiveB,GiniNaiveB,TscoreNaiveB,FisherNaiveB,ReliefNaiveB,ReliefSVM,NaiveBayes
0.985446031746032,0.985219047619047,0.985092063492063,0.985,0.984784126984127,0.984438095238095,0.984073015873015,0.983936507936508,0.983830158730159,0.983828571428572,0.983709523809524,0.983534920634921,0.983504761904762,0.983504761904762,0.983498412698413,0.98335873015873,0.983093650793651,0.983009523809523,0.982682539682539,0.98267619047619,0.982409523809525,0.982380952380952,0.982346031746032,0.982195238095238,0.982157142857143,0.982046031746032,0.981944444444445,0.980934920634922,0.978977777777779,0.978011111111111,0.976120634920635,0.915749206349208,0.900545238095238,0.900200000000001,0.900200000000001,0.89932619047619,0.899105555555555,0.80048253968254,0.662795238095239,0.652002380952381
5.04441375496719e-05,8.51637309077031e-05,6.24168661288455e-05,5.90523006431366e-05,8.80496092329014e-05,5.62328206614086e-05,6.05348005789207e-05,5.5704562078273e-05,7.9493300304228e-05,2.69593723988782e-05,4.7913551390177e-05,4.81940155966324e-05,5.61003272505344e-05,5.61003272505344e-05,5.68825641325313e-05,3.40214108789983e-05,6.78606340057307e-05,2.66183056480291e-05,5.99187018621464e-05,6.09793352365215e-05,5.25628688641288e-05,3.35729191091882e-05,3.27410639453607e-05,7.17079779214886e-05,7.27471090650819e-05,9.65599768026474e-05,3.27186115931387e-05,7.03115878127839e-05,0.000104298558477124,5.33718996362515e-05,0.000123129747600914,0.000401092054123322,0.000169325774502973,0.000331349471955459,0.000331349471955459,0.00014541687828146,0.000151719284952879,0.000391387113012193,0.0014353701340124,0.000554004994473546
