ReliefBoostedDT,TscoreBoostedDT,FisherBoostedDT,MrmrBoostedDT,GiniBoostedDT,Chi2BoostedDT,MutualBoostedDT,BoostedDT,ReliefNaiveB,TscoreNaiveB,FisherNaiveB,GiniNaiveB,MutualNaiveB,MrmrNaiveB,Chi2NaiveB,ReliefFsa,ReliefLogist,MutualSVM,MrmrFsa,TscoreFsa,FisherFsa,Chi2Fsa,GiniFsa,MutualFsa,TscoreSVM,FisherSVM,Chi2SVM,MutualLogist,GiniSVM,Fsa,MrmrSVM,TscoreLogist,FisherLogist,Chi2Logist,GiniLogist,MrmrLogist,NaiveBayes,ReliefSVM,LogisticReg,SVM
0.955377514792913,0.947619019442108,0.947619019442108,0.94597007607778,0.939837193575664,0.937613271344051,0.923192814877437,0.86794395604396,0.688433812341506,0.683209467455621,0.683209467455621,0.682123245984785,0.681810904480135,0.681668385460694,0.681516145393069,0.639387912087913,0.638949957734574,0.638636432797972,0.638416737109044,0.638416737109044,0.638416737109044,0.638359594251902,0.638145984784446,0.63811707523246,0.638075232459848,0.638075232459848,0.638010059171597,0.637882840236687,0.637756382079459,0.63765325443787,0.63759281487743,0.637256889264582,0.637256889264582,0.637177768385462,0.636780135249367,0.636550718512258,0.636047506339815,0.611989771766695,0.57435460693153,0.545542603550296
2.45960205848614e-05,2.82506405349754e-05,2.82506405349754e-05,2.90375510234611e-05,2.91466477898205e-05,5.23902174028366e-05,6.51283804543973e-05,6.5423263465295e-05,4.74006272881531e-05,2.89003692053996e-05,2.89003692053996e-05,4.10819800547462e-05,3.02420814369705e-05,4.67457824421467e-05,4.14145837569997e-05,2.55423660588177e-05,2.58625071930799e-05,1.14970973243281e-05,6.08280997021427e-05,6.08280997021427e-05,6.08280997021427e-05,6.1805944519711e-05,6.84221973531268e-05,4.34871103708947e-05,3.23656284902278e-05,3.23656284902278e-05,1.61691972433106e-05,1.81600592161564e-05,1.21540571045309e-05,7.85855690283228e-05,2.98770690603237e-05,4.65186577081749e-05,4.65186577081749e-05,2.50959979099233e-05,1.70105338893949e-05,4.73393299672347e-05,7.80597825301595e-05,0.000134517077469477,0.000164748501615627,0.000190511887621807
