MutualInfoBoostedTree,ReliefBoostedTree,BoostedRegTree,CorrelationBoostedTree,Ridge,MutualInfoRidge,CorrelationRidge,Fsa,MutualInfoFsa,CorrelationFsa,ReliefRidge,ReliefFsa
0.97061475274545,0.969225781579739,0.968439562468811,0.96821855139736,0.920079034080808,0.919905957931228,0.919161627250461,0.916387870615692,0.916108118507449,0.915382819826415,0.913551077205779,0.910534197919852
6.07105934336433e-06,5.12299712980433e-06,7.10879444593378e-06,4.9783553657795e-06,1.05072819764656e-06,1.03011950838364e-06,9.14495236858748e-07,1.02688476381069e-06,1.18535504197708e-06,1.12833293667876e-06,2.57822570642345e-06,3.3659853030488e-06
